"Time","WWWWWW","WWWWRW","WWWWBW","WWWWRR","WWWWBR","WWWWBB","CWWWWW","CWWWRW","CWWWBW","CWWWRR","CWWWBR","CWWWBB","WGWWWW","WGWWRW","WGWWBW","WGWWRR","WGWWBR","WGWWBB","CGWWWW","CGWWRW","CGWWBW","CGWWRR","CGWWBR","CGWWBB","CWCWWW","CWCWRW","CWCWBW","CWCWRR","CWCWBR","CWCWBB","CWWGWW","CWWGRW","CWWGBW","CWWGRR","CWWGBR","CWWGBB","CGCWWW","CGCWRW","CGCWBW","CGCWRR","CGCWBR","CGCWBB","WGWGWW","WGWGRW","WGWGBW","WGWGRR","WGWGBR","WGWGBB","CGWGWW","CGWGRW","CGWGBW","CGWGRR","CGWGBR","CGWGBB","CGCGWW","CGCGRW","CGCGBW","CGCGRR","CGCGBR","CGCGBB"
317,5.57150177714642e-08,0,3.19224619707985e-05,0,0,0,2.37338458206092e-08,0,8.37359401945486e-05,0,0,0,5.77848255087772e-08,0,0.000306066457350799,0,0,3.42742847243754,0,0,0.000588431669009681,0,0,10.4423596120218,3.39527468124958e-09,0,2.45444018505105e-05,0,0,0,1.81047204384335e-08,0,0.000222162738048686,0,0,10.25355713914,0,0,0.000197180585605295,0,0,31.2388061457624,2.89514418446092e-08,0,0.000470513259303831,0,0,14.7848663054333,0,0,0.00114605093978827,0,0,90.0852049055754,0,0,0,0,0,137.223044869099
318,5.05594486425836e-08,0,3.01003307014392e-05,0,0,0,2.15836305422595e-08,0,7.89901802286568e-05,0,0,0,5.27707287637295e-08,0,0.000290189019706615,0,0,3.41675870879179,0,0,0.000557307763684497,0,0,10.4093883543495,3.09070953881175e-09,0,2.31065570852005e-05,0,0,0,1.6545886179439e-08,0,0.000210945910861351,0,0,10.2255121415965,0,0,0.000186273897727538,0,0,31.1520122585227,2.66204892555115e-08,0,0.000449710087111559,0,0,14.7962420357783,0,0,0.00109515467758116,0,0,90.150691099218,0,0,0,0,0,137.317002371299
319,4.58790672886093e-08,0,2.83825370710834e-05,0,0,0,1.96268571063295e-08,0,7.4512777743947e-05,0,0,0,4.81880816325387e-08,0,0.000275131072134369,0,0,3.40616795684261,0,0,0.000527823416410771,0,0,10.3766735045666,2.81321516217082e-09,0,2.17518808273557e-05,0,0,0,1.51197216796108e-08,0,0.00020028897158877,0,0,10.1975921610567,0,0,0.000175960850446572,0,0,31.0656432048834,2.44746433005819e-08,0,0.000429805644581714,0,0,14.8075316277892,0,0,0.00104647110902013,0,0,90.215750337692,0,0,0,0,0,137.410457705538
320,4.16302642452633e-08,0,2.67630871828434e-05,0,0,0,1.7846259745842e-08,0,7.02886180719732e-05,0,0,0,4.40001064112178e-08,0,0.000260850616367349,0,0,3.39565514093822,0,0,0.000499892722174253,0,0,10.3442112645597,2.56041072342195e-09,0,2.04756434552874e-05,0,0,0,1.38150850052836e-08,0,0.000190164448242375,0,0,10.1697969836476,0,0,0.000166209814171663,0,0,30.9796969602067,2.24994353392652e-08,0,0.000410762296544581,0,0,14.8187362703561,0,0,0.000999906703430545,0,0,90.2803872576144,0,0,0,0,0,137.503413979688
321,3.77734133578879e-08,0,2.52363326026865e-05,0,0,0,1.62260999963378e-08,0,6.63034326543675e-05,0,0,0,4.01731272842824e-08,0,0.00024730778559832,0,0,3.3852192059525,0,0,0.000473434245950632,0,0,10.3119979169311,2.33012222341034e-09,0,1.92733782603412e-05,0,0,0,1.26217555896194e-08,0,0.000180546182868883,0,0,10.1421263763722,0,0,0.00015699079729272,0,0,30.894171485385,2.06815069116254e-08,0,0.000392543916012437,0,0,14.8298571285512,0,0,0.000955371734064302,0,0,90.3446064218036,0,0,0,0,0,137.595874298251
322,3.42725098299723e-08,0,2.37969503849151e-05,0,0,0,1.47520329725067e-08,0,6.25437520988443e-05,0,0,0,3.66763118558177e-08,0,0.000234464737755287,0,0,3.37485911685469,0,0,0.000448370792121358,0,0,10.2800298230134,2.12036478239012e-09,0,1.81408672770768e-05,0,0,0,1.15303594164405e-08,0,0.000171409271070561,0,0,10.1145800879478,0,0,0.00014827536458605,0,0,30.809064727957,1.90085264078417e-08,0,0.00037511582764499,0,0,14.8408953442061,0,0,0.000912780131843022,0,0,90.4084123207973,0,0,0,0,0,137.687841761546
323,3.10948409728674e-08,0,2.24399242557769e-05,0,0,0,1.3410985215091e-08,0,5.8996861806825e-05,0,0,0,3.34814339192774e-08,0,0.000222285554020932,0,0,3.36457385828753,0,0,0.000424629185658009,0,0,10.2483034209345,1.9293264210123e-09,0,1.70741278446657e-05,0,0,0,1.05323001481017e-08,0,0.000162730004145238,0,0,10.0871578496143,0,0,0.000140036559465813,0,0,30.7243746231823,1.7469111827499e-08,0,0.000358444753104847,0,0,14.851852036474,0,0,0.000872049344241616,0,0,90.4718093743362,0,0,0,0,0,137.779319464943
324,2.82106867210026e-08,0,2.11605268879337e-05,0,0,0,1.21910431207085e-08,0,5.5650760034339e-05,0,0,0,3.056265574902e-08,0,0.000210736142345008,0,0,3.3543624341531,0,0,0.000402140064482227,0,0,10.2168152237324,1.75535320883227e-09,0,1.60693998641382e-05,0,0,0,9.61969573761607e-09,0,0.000154485813743911,0,0,10.0598593759144,0,0,0.000132248829914715,0,0,30.6400990950737,1.60527591982729e-08,0,0.00034249875825384,0,0,14.8627283023794,0,0,0.000833100199159861,0,0,90.5348019328148,0,0,0,0,0,137.870310498116
325,2.55930472385996e-08,0,1.99543032024304e-05,0,0,0,1.10813510501348e-08,0,5.24941182551063e-05,0,0,0,2.78963283327326e-08,0,0.00019978414571049,0,0,3.34422386720668,0,0,0.000380837682437673,0,0,10.1855618175178,1.59693566738636e-09,0,1.5123133717647e-05,0,0,0,8.78532009963365e-09,0,0.000146655218946953,0,0,10.0326843654472,0,0,0.000124887957933658,0,0,30.5562360573907,1.47497762527331e-08,0,0.00032724720214129,0,0,14.8735252173533,0,0,0.000795856773632362,0,0,90.5973942786998,0,0,0,0,0,137.960817944339
326,2.32173951824136e-08,0,1.88170546384822e-05,0,0,0,1.00720182866426e-08,0,4.95162437015895e-05,0,0,0,2.54608080894949e-08,0,0.000189398854925304,0,0,3.3341571986582,0,0,0.000360659722338445,0,0,10.1545398596838,1.45269632398029e-09,0,1.42319788174012e-05,0,0,0,8.02254944679715e-09,0,0.000139217775663098,0,0,10.0056325015934,0,0,0.000117930992356131,0,0,30.4727834145956,1.35512209892518e-08,0,0.000312660687735825,0,0,14.8842438357545,0,0,0.000760246267230138,0,0,90.659590627913,0,0,0,0,0,138.050844879808
327,2.1061450402461e-08,0,1.77448243348664e-05,0,0,0,9.1540340857927e-09,0,4.67070439663445e-05,0,0,0,2.32362887340842e-08,0,0.000179551125721967,0,0,3.3241614877811,0,0,0.000341547118585054,0,0,10.1237460771607,1.32137832071734e-09,0,1.33927727533502e-05,0,0,0,7.32531292763075e-09,0,0.000132154028258472,0,0,9.97870345321635,0,0,0.000111356184878977,0,0,30.3897390627726,1.24488447685257e-08,0,0.000298711014352804,0,0,14.8948851913762,0,0,0.000726198880009973,0,0,90.7213951311818,0,0,0,0,0,138.140394373001
328,1.91049750608549e-08,0,1.67338831699708e-05,0,0,0,8.31919012208796e-09,0,4.40569935521967e-05,0,0,0,2.12046470549534e-08,0,0.000170213299957556,0,0,3.31423581152868,0,0,0.000323443888864346,0,0,10.0931772647159,1.20183499102337e-09,0,1.26025310100801e-05,0,0,0,6.68804722960813e-09,0,0.000125445463326002,0,0,9.9518968753365,0,0,0.00010514292916689,0,0,30.3071008905133,1.14350396210916e-08,0,0.000285371131729968,0,0,14.9054502979388,0,0,0.000693647694870637,0,0,90.7828118753563,0,0,0,0,0,138.229469484079
329,1.73295873294727e-08,0,1.57807166106279e-05,0,0,0,7.56000969662214e-09,0,4.15571022656671e-05,0,0,0,1.93493014718157e-08,0,0.000161359130716078,0,0,3.30437926415757,0,0,0.000306296974473878,0,0,10.0628302832968,1.09302032304839e-09,0,1.18584372247111e-05,0,0,0,6.10565483654562e-09,0,0.000119074465508529,0,0,9.9252124097827,0,0,9.92717028935707e-05,0,0,30.2248667797671,1.05027894635435e-08,0,0.000272615095704569,0,0,14.9159401495693,0,0,0.000662528564178069,0,0,90.8438448846933,0,0,0,0,0,138.318073264304
330,1.57185919917468e-08,0,1.48820123227645e-05,0,0,0,6.86968312369984e-09,0,3.91988853536559e-05,0,0,0,1.76550823295639e-08,0,0.000152963711124505,0,0,3.29459095685858,0,0,0.000290056088834139,0,0,10.0327020584154,9.93980235886565e-10,0,1.11578339588591e-05,0,0,0,5.57346565310669e-09,0,0.000113024275291913,0,0,9.89864968581921,0,0,9.37240125878175e-05,0,0,30.1430346066613,9.64562494202907e-09,0,0.000260418025445867,0,0,14.9263557212658,0,0,0.000632780000524634,0,0,90.9044981221078,0,0,0,0,0,138.406208755508
331,1.42568264238347e-08,0,1.40346484996233e-05,0,0,0,6.24200876376976e-09,0,3.69743352886961e-05,0,0,0,1.61081129689373e-08,0,0.000145003406702556,0,0,3.28487001739452,0,0,0.000274673573773804,0,0,10.002789578575,9.03844600599614e-10,0,1.04982139589597e-05,0,0,0,5.08720173111719e-09,0,0.000107278948687278,0,0,9.87220832075047,0,0,8.84823411581031e-05,0,0,30.0616022422884,8.85758164111067e-09,0,0.000248756062197599,0,0,14.9366979693501,0,0,0.000604343071490617,0,0,90.9647754903937,0,0,0,0,0,138.493878989577
332,1.29305205670462e-08,0,1.32356828658894e-05,0,0,0,5.67133921526645e-09,0,3.48758951131233e-05,0,0,0,1.46957006914584e-08,0,0.000137455791074751,0,0,3.27521558974516,0,0,0.000260104263193916,0,0,9.9730898937365,8.21819943593197e-10,0,9.87721188042758e-06,0,0,0,4.64294485269416e-09,0,0.000101823318724405,0,0,9.84588792050374,0,0,8.35300979742269e-05,0,0,29.9805675534638,8.13316141429098e-09,0,0.000237606329485729,0,0,14.9469678319064,0,0,0.00057716129827918,0,0,91.0246808334143,0,0,0,0,0,138.581086987978
333,1.17271696278913e-08,0,1.24823423184737e-05,0,0,0,5.15253221943073e-09,0,3.2896433257276e-05,0,0,0,1.34062368072032e-08,0,0.000130299584881282,0,0,3.26562683375924,0,0,0.000246305353736592,0,0,9.94360011382375,7.47182775017745e-10,0,9.29259645226275e-06,0,0,0,4.23710674399742e-09,0,9.66429586810128e-05,0,0,9.81968808019082,0,0,7.88515713895558e-05,0,0,29.8999284034542,7.46729660952218e-09,0,0.000226946894747614,0,0,14.9571662292085,0,0,0.000551180558099048,0,0,91.0842179372626,0,0,0,0,0,138.667835761304
334,1.06354183554983e-08,0,1.17720131669902e-05,0,0,0,4.68090587018275e-09,0,3.10292197513702e-05,0,0,0,1.22291050194048e-08,0,0.000123514597731946,0,0,3.2561029248134,0,0,0.000233236282102582,0,0,9.91431740726784,6.79273489578406e-10,0,8.74226305980385e-06,0,0,0,3.86640171082861e-09,0,9.17241469753942e-05,0,0,9.79360838464919,0,0,7.4431883592114e-05,0,0,29.8196826526774,6.85531697889696e-09,0,0.000216756732339457,0,0,14.9672940641353,0,0,0.000526348990172283,0,0,91.1433905313949,0,0,0,0,0,138.754128308847
335,9.64495584945267e-09,0,1.11022319391118e-05,0,0,0,4.25219775594289e-09,0,2.92679037549831e-05,0,0,0,1.11545974601576e-08,0,0.000117081673054741,0,0,3.24664305347818,0,0,0.000220858608679794,0,0,9.88523899958803,6.17490791475088e-10,0,8.22422672437283e-06,0,0,0,3.52782150342294e-09,0,8.70538336524767e-05,0,0,9.76764840896382,0,0,7.02569476773867e-05,0,0,29.7398281593745,6.29291907654198e-09,0,0.000207015687879769,0,0,14.9773522225743,0,0,0.000502616905247511,0,0,91.2022022897366,0,0,0,0,0,138.839967618204
336,8.74641994518242e-09,0,1.04706767180154e-05,0,0,0,3.8625276921912e-09,0,2.76064923321493e-05,0,0,0,1.01738377469802e-08,0,0.000110982635697729,0,0,3.23724642519082,0,0,0.000209135907161879,0,0,9.85636217200957,5.61286599181651e-10,0,7.7366154595594e-06,0,0,0,3.21861223269778e-09,0,8.26196083959724e-05,0,0,9.74180771896992,0,0,6.63134268401361e-05,0,0,29.6603627802556,5.77613796256038e-09,0,0.000197704443887399,0,0,14.9873415738151,0,0,0.000479936698502086,0,0,91.2606568317609,0,0,0,0,0,138.925356664891
337,7.93131030970937e-09,0,9.87515898103242e-06,0,0,0,3.50836373276967e-09,0,2.60393304039341e-05,0,0,0,9.27871048108082e-09,0,0.000105200242149479,0,0,3.22791225993496,0,0,0.000198033659851992,0,0,9.82768426011686,5.10161389440533e-10,0,7.2776639848538e-06,0,0,0,2.9362531740248e-09,0,7.84096700017621e-05,0,0,9.71608587173748,0,0,6.25886955868361e-05,0,0,29.5812843711186,5.30132104376366e-09,0,0.000188804486673544,0,0,14.9972629709327,0,0,0.000458262765719602,0,0,91.3187577235449,0,0,0,0,0,139.010298411987
338,7.19190945861545e-09,0,9.31361591041845e-06,0,0,0,3.18649117468389e-09,0,2.45610818140022e-05,0,0,0,8.46179665519719e-09,0,9.971813324979e-05,0,0,3.21863979192712,0,0,0.000187519158362223,0,0,9.79920265254135,4.63659943220179e-10,0,6.845707778258e-06,0,0,0,2.67843730735769e-09,0,7.44127972500976e-05,0,0,9.69048241603845,0,0,5.90708028744648e-05,0,0,29.5025907874436,4.86510389395387e-09,0,0.000180298074448008,0,0,15.0071172511611,0,0,0.000437551422632236,0,0,91.3765084787998,0,0,0,0,0,139.094795809796
339,6.52121097613795e-09,0,8.78410314884638e-06,0,0,0,2.89398429565355e-09,0,2.31667114461689e-05,0,0,0,7.7163144821568e-09,0,9.45207892685202e-05,0,0,3.20942826930988,0,0,0.000177561409433685,0,0,9.77091478968341,4.21367459480917e-10,0,6.43917745038679e-06,0,0,0,2.44305345435116e-09,0,7.06183211165652e-05,0,0,9.66499689279683,0,0,5.57484370854035e-05,0,0,29.4242798849622,4.4643879077194e-09,0,0.000172168206600877,0,0,15.0169052362568,0,0,0.000417760827320353,0,0,91.4339125598773,0,0,0,0,0,139.178851795523
340,5.9128542850117e-09,0,8.28478797382128e-06,0,0,0,2.62818058608444e-09,0,2.1851468336204e-05,0,0,0,7.03606519512758e-09,0,8.95934872361493e-05,0,0,3.20027695385172,0,0,0.000168131045616088,0,0,9.742818162467,3.82906005441642e-10,0,6.05659342341461e-06,0,0,0,2.22816988401752e-09,0,6.7016098264056e-05,0,0,9.63962883552256,0,0,5.26108927520462e-05,0,0,29.3463495202035,4.09631965214528e-09,0,0.000164398594121651,0,0,15.0266277328546,0,0,0.000398850905564745,0,0,91.4909733787566,0,0,0,0,0,139.26246929297
341,5.36106537159029e-09,0,7.8139428667151e-06,0,0,0,2.38665725765782e-09,0,2.06108697232733e-05,0,0,0,6.41538340716485e-09,0,8.49222604152922e-05,0,0,3.19118512065342,0,0,0.000159200240558787,0,0,9.71491031112673,3.47931274654749e-10,0,5.69656089903215e-06,0,0,0,2.03201926854971e-09,0,6.35964857602076e-05,0,0,9.61437777072971,0,0,4.96480389484406e-05,0,0,29.2687975510171,3.75827179056045e-09,0,0.000156973631118768,0,0,15.0362855328139,0,0,0.000380783279049779,0,0,91.547694298006,0,0,0,0,0,139.345651212247
342,4.86060292541613e-09,0,7.36993945353303e-06,0,0,0,2.16720982951509e-09,0,1.944068598935e-05,0,0,0,5.8490916513612e-09,0,8.04938598076678e-05,0,0,3.18215205786079,0,0,0.000150742628677753,0,0,9.68718882402604,3.16129626598375e-10,0,5.35776510034858e-06,0,0,0,1.85298488025555e-09,0,6.03503169669529e-05,0,0,9.58924321833941,0,0,4.68502892698704e-05,0,0,29.1916218370733,3.44782546149576e-09,0,0.000149878367403344,0,0,15.0458794135566,0,0,0.000363521196318619,0,0,91.6040786317263,0,0,0,0,0,139.428400449496
343,4.4067094012383e-09,0,6.95124279585428e-06,0,0,0,1.96783261020202e-09,0,1.83369264377211e-05,0,0,0,5.33245875390014e-09,0,7.62957175961042e-05,0,0,3.17317706638385,0,0,0.000142733228974823,0,0,9.65965133650619,2.87215383700173e-10,0,5.0389667734145e-06,0,0,0,1.68958792915072e-09,0,5.72688785508975e-05,0,0,9.56422469206822,0,0,4.42085733247315e-05,0,0,29.1148202403432,3.16275400445323e-09,0,0.000143098482101852,0,0,15.0554101383977,0,0,0.00034702946638449,0,0,91.6601296464717,0,0,0,0,0,139.510719886631
344,3.99506655592601e-09,0,6.55640601164309e-06,0,0,0,1.78670090925992e-09,0,1.72958258643641e-05,0,0,0,4.86116172081586e-09,0,7.23159124259806e-05,0,0,3.16425945962216,0,0,0.000135148372796843,0,0,9.63229552976487,2.6092836373112e-10,0,4.73899793474634e-06,0,0,0,1.54047594870340e-09,0,5.4343888565283e-05,0,0,9.53932169980226,0,0,4.17143096663831e-05,0,0,29.0383906255571,2.90100793192773e-09,0,0.000136620258263358,0,0,15.0648784568667,0,0,0.000331274394904763,0,0,91.7158505621521,0,0,0,0,0,139.592612391096
345,3.62175505318574e-09,0,6.18406520680687e-06,0,0,0,1.62215482673413e-09,0,1.63138318784702e-05,0,0,0,4.4312508454661e-09,0,6.85431364351225e-05,0,0,3.15539856319621,0,0,0.000127965635333042,0,0,9.60511912976379,2.3703162736567e-10,0,4.45675785190693e-06,0,0,0,1.40441214455691e-09,0,5.15674755562525e-05,0,0,9.51453374395772,0,0,3.93593800958414e-05,0,0,28.9623308606442,2.66070105441706e-09,0,0.000130430558427801,0,0,15.0742851050221,0,0,0.000316223722827362,0,0,91.771244552915,0,0,0,0,0,139.674080815628
346,3.28321776581427e-09,0,5.83293469948957e-06,0,0,0,1.47268448202497e-09,0,1.53875929307692e-05,0,0,0,4.03911776781408e-09,0,6.49666639455496e-05,0,0,3.14659371468482,0,0,0.000121163770659196,0,0,9.57811990616455,2.15309422409263e-10,0,4.19120924484136e-06,0,0,0,1.28026562782572e-09,0,4.89321586480375e-05,0,0,9.48986032182805,0,0,3.71361052692628e-05,0,0,28.8866388171518,2.44009767194161e-09,0,0.000124516801122713,0,0,15.0836308057578,0,0,0.000301846567421704,0,0,91.8263147480077,0,0,0,0,0,139.75512799804
347,2.97622643873491e-09,0,5.50180252013603e-06,0,0,0,1.33691655553599e-09,0,1.4513947010554e-05,0,0,0,3.68146623875668e-09,0,6.1576321734672e-05,0,0,3.13784426336833,0,0,0.000114722650146774,0,0,9.551295671292,1.95565307758059e-10,0,3.94137469628128e-06,0,0,0,1.16700246080539e-09,0,4.64308285635221e-05,0,0,9.46530092591847,0,0,3.50372215471093e-05,0,0,28.8113123706479,2.23760075190286e-09,0,0.00011886693825663,0,0,15.0929162691024,0,0,0.000288113365609019,0,0,91.8810642326217,0,0,0,0,0,139.835756761017
348,2.6978514065643e-09,0,5.1895261713485e-06,0,0,0,1.21360202757423e-09,0,1.3689910974434e-05,0,0,0,3.3552853630834e-09,0,5.83624608075174e-05,0,0,3.12914956997751,0,0,0.000108623204064511,0,0,9.52464427912429,1.77620441590061e-10,0,3.70633326011772e-06,0,0,0,1.06367744869822e-09,0,4.40567295384094e-05,0,0,9.44085504426792,0,0,3.30558590247298e-05,0,0,28.736349401105,2.05174101897473e-09,0,0.000113469433378325,0,0,15.10214219251,0,0,0.000274995819509494,0,0,91.9354960487171,0,0,0,0,0,139.915969911923
349,2.44543408721122e-09,0,4.89502863248551e-06,0,0,0,1.101605009013e-09,0,1.29126704718607e-05,0,0,0,3.05782511334758e-09,0,5.5315929595379e-05,0,0,3.12050900644799,0,0,0.000102847366208551,0,0,9.49816362430891,1.61312019602108e-10,0,3.48521725720161e-06,0,0,0,9.69426616269625e-10,0,4.18034420889409e-05,0,0,9.41652216075919,0,0,3.11855206868108e-05,0,0,28.661747793267,1.88116688817118e-09,0,0.000108313240771844,0,0,15.111309261145,0,0,0.000262466844126237,0,0,91.9896131958293,0,0,0,0,0,139.995770242623
350,2.21656199826417e-09,0,4.61729459482802e-06,0,0,0,9.99892567420203e-10,0,1.21795704343737e-05,0,0,0,2.78657392410719e-09,0,5.2428048509903e-05,0,0,3.11192195568027,0,0,9.73780214056432e-05,0,0,9.47185164120429,1.46491850313045e-10,0,3.27720924856465e-06,0,0,0,8.83460313249197e-10,0,3.96648665947605e-05,0,0,9.39230175541741,0,0,2.94200626307688e-05,0,0,28.5875054370006,1.72463517729748e-09,0,0.000103387785358186,0,0,15.1204181481585,0,0,0.00025050051708853,0,0,92.0434186318581,0,0,0,0,0,140.075160529316
351,2.00904606590154e-09,0,4.35536691396082e-06,0,0,0,9.07525460756593e-10,0,1.14881060973239e-05,0,0,0,2.53923819177193e-09,0,4.96905857850885e-05,0,0,3.10338781130498,0,0,9.21989557417347e-05,0,0,9.4457063029457,1.33025055558702e-10,0,3.08153917656208e-06,0,0,0,8.05056896806114e-10,0,3.76352076601198e-05,0,0,9.36819330469728,0,0,2.7753675306662e-05,0,0,28.5136202276304,1.5810025396951e-09,0,9.86829433752886e-05,0,0,15.1294695149586,0,0,0.000239072030379312,0,0,92.0969152738378,0,0,0,0,0,140.154143532379
352,1.82090001696498e-09,0,4.10834326679337e-06,0,0,0,8.23649698426373e-10,0,1.08359145245366e-05,0,0,0,2.3137235197842e-09,0,4.70957345429646e-05,0,0,3.09490597745333,0,0,8.72948093758354e-05,0,0,9.41972562053559,1.20788885317293e-10,0,2.89748166492263e-06,0,0,0,7.33556943590785e-10,0,3.57089592181568e-05,0,0,9.34419628175955,0,0,2.6180865723606e-05,0,0,28.4400900662588,1.44921756255835e-09,0,9.41890238088215e-05,0,0,15.1384640114725,0,0,0.000228157643974172,0,0,92.1501059986908,0,0,0,0,0,140.232721996231
353,1.65032166385454e-09,0,3.87537300137453e-06,0,0,0,7.47488856477779e-10,0,1.02207666079956e-05,0,0,0,2.10811756216997e-09,0,4.46360910218541e-05,0,0,3.08647586853276,0,0,8.26510318061154e-05,0,0,9.39390764195692,1.09671636931948e-10,0,2.72435346915361e-06,0,0,0,6.68357947669131e-10,0,3.38808903444663e-05,0,0,9.32031015673705,0,0,2.46964405749863e-05,0,0,28.3669128600718,1.32831348015507e-09,0,8.98967505470945e-05,0,0,15.1474022764033,0,0,0.000217734641321526,0,0,92.2029936439646,0,0,0,0,0,140.310898649196
354,1.49567590920564e-09,0,3.65565416834357e-06,0,0,0,6.78337080160908e-10,0,9.64055951615751e-06,0,0,0,1.92067433071502e-09,0,4.23046339091115e-05,0,0,3.07809690900757,0,0,7.82538394619866e-05,0,0,9.36825045130954,9.95716696474265e-11,0,2.56151106918769e-06,0,0,0,6.08909464208573e-10,0,3.21460317476033e-05,0,0,9.29653439699048,0,0,2.32954902369728e-05,0,0,28.2940865226304,1.21740145504768e-09,0,8.57972452341815e-05,0,0,15.1562849374792,0,0,0.000207781286595841,0,0,92.2555810085512,0,0,0,0,0,140.388676203392
355,1.35547931304554e-09,0,3.44843072350765e-06,0,0,0,6.15552712904987e-10,0,9.09330956595668e-06,0,0,0,1.74979984223992e-09,0,4.00947047230823e-05,0,0,3.06976853318446,0,0,7.40901755023327e-05,0,0,9.34275216796856,9.03965061567632e-11,0,2.40834839657741e-06,0,0,0,5.54708662028312e-10,0,3.04996629055453e-05,0,0,9.27286846735462,0,0,2.19733735969562e-05,0,0,28.2216089741486,1.11566438390308e-09,0,8.18820107961537e-05,0,0,15.165112611696,0,0,0.000198276783658097,0,0,92.307870853391,0,0,0,0,0,140.466057354619
356,1.22838607944123e-09,0,3.25298989164659e-06,0,0,0,5.58552496125124e-10,0,8.57714549492637e-06,0,0,0,1.59403899274501e-09,0,3.79999891917295e-05,0,0,3.06149018500282,0,0,7.01476717061595e-05,0,0,9.31741094576435,8.2062013566846e-11,0,2.26429468894103e-06,0,0,0,5.05296251122308e-10,0,2.89372998184565e-05,0,0,9.24931183037495,0,0,2.07257036705608e-05,0,0,28.1494781417587,1.02235118771982e-09,0,7.81429156160814e-05,0,0,15.1738859055544,0,0,0.000189201236659749,0,0,92.3598659021604,0,0,0,0,0,140.543044782264
357,1.11317533267021e-09,0,3.06865968221965e-06,0,0,0,5.06806289152642e-10,0,8.09030211116133e-06,0,0,0,1.45206355464805e-09,0,3.6014499577967e-05,0,0,3.05326131782989,0,0,6.6414612347735e-05,0,0,9.2922249721836,7.44916568448365e-11,0,2.1288124647431e-06,0,0,0,4.60252754021297e-10,0,2.74546833493767e-05,0,0,9.22586394653536,0,0,1.95483339678278e-05,0,0,28.0776919597633,9.36771549306509e-10,0,7.45721783342145e-05,0,0,15.1826054152902,0,0,0.000180535612228634,0,0,92.4115688419445,0,0,0,0,0,140.619641149213
358,1.00873956478562e-09,0,2.89480654819094e-06,0,0,0,4.59832263042934e-10,0,7.63111430007063e-06,0,0,0,1.32266120201064e-09,0,3.41325579041883e-05,0,0,3.04508139426033,0,0,6.28798999537888e-05,0,0,9.26719246759074,6.7615818405133e-11,0,2.00139561185319e-06,0,0,0,4.19195092398793e-10,0,2.6047768125681e-05,0,0,9.20252427447682,0,0,1.84373455710243e-05,0,0,28.0062483698755,8.58291063631907e-10,0,7.11623532504997e-05,0,0,15.1912717270988,0,0,0.000172261703177287,0,0,92.4629823238947,0,0,0,0,0,140.695849101777
359,9.14074147215181e-10,0,2.73083317969927e-06,0,0,0,4.1719252608685e-10,0,7.19801136802974e-06,0,0,0,1.20472547660797e-09,0,3.23487800308283e-05,0,0,3.03694988592051,0,0,5.95330228455771e-05,0,0,9.24231168446947,6.13711780436539e-11,0,1.88156758366957e-06,0,0,0,3.81773462661898e-10,0,2.47127119753355e-05,0,0,9.17929227120785,0,0,1.73890348883124e-05,0,0,27.935145321447,7.86326769250864e-10,0,6.79063163073058e-05,0,0,15.1998854173547,0,0,0.000164362093676148,0,0,92.5141089638717,0,0,0,0,0,140.77167126962
360,8.28267808824847e-10,0,2.57617642477853e-06,0,0,0,3.78489142569116e-10,0,6.78951170413736e-06,0,0,0,1.09724661499829e-09,0,3.0658060546018e-05,0,0,3.02886627327716,0,0,5.63640243735765e-05,0,0,9.21758090668342,5.57001479268877e-11,0,1.7688796969205e-06,0,0,0,3.47668476417069e-10,0,2.34458658731072e-05,0,0,9.15616739230667,0,0,1.63999020492163e-05,0,0,27.864380771686,7.20343031405204e-10,0,6.47972516309448e-05,0,0,15.208447052824,0,0,0.000156820125836109,0,0,92.5649513430735,0,0,0,0,0,140.847110265702
361,7.50493991781391e-10,0,2.43030532978679e-06,0,0,0,3.43360509710743e-10,0,6.40421774231946e-06,0,0,0,9.99303163446511e-10,0,2.9055558425517e-05,0,0,3.02083004545037,0,0,5.33634737572896e-05,0,0,9.19299844875604,5.0550357801221e-11,0,1.66290952556561e-06,0,0,0,3.16588543677949e-10,0,2.22437643729767e-05,0,0,9.13314909211545,0,0,1.54666399094509e-05,0,0,27.7939526858623,6.5984774961779e-10,0,6.18286386112615e-05,0,0,15.2169571908734,0,0,0.000149619867646717,0,0,92.6155120086523,0,0,0,0,0,140.922168686227
362,6.80003004643483e-10,0,2.29271929262775e-06,0,0,0,3.11478060829619e-10,0,6.04081120700399e-06,0,0,0,9.10054313699708e-10,0,2.75366834241265e-05,0,0,3.01284070003085,0,0,5.05224384471219e-05,0,0,9.1685626551686,4.58741860071155e-11,0,1.56325938551474e-06,0,0,0,2.8826747850057e-10,0,2.11031165040429e-05,0,0,9.11023682392703,0,0,1.45861236342345e-05,0,0,27.7238590375028,6.04388864654263e-10,0,5.89942394992454e-05,0,0,15.2254163796724,0,0,0.000142746082218235,0,0,92.6657934743138,0,0,0,0,0,140.996849110598
